Date,Open,High,Low,Close,Adj Close,Volume
2010-09-03,422.950012,425.850006,417.500000,418.649994,342.980286,630608
2010-09-06,419.000000,428.625000,419.000000,426.549988,349.452362,663132
2010-09-07,428.000000,437.125000,427.725006,434.625000,356.067841,447130
2010-09-08,430.000000,441.250000,420.674988,438.399994,359.160553,465326
2010-09-09,440.000000,441.500000,435.024994,435.924988,357.132690,381888
2010-09-13,439.500000,443.950012,437.500000,439.825012,360.327942,448344
2010-09-14,440.000000,449.200012,438.125000,447.075012,366.267487,585380
2010-09-15,448.000000,458.500000,448.000000,456.799988,374.234711,597154
2010-09-16,455.500000,456.250000,446.600006,447.649994,366.738556,390592
2010-09-17,447.549988,457.975006,447.549988,456.225006,373.763641,230482
2010-09-20,456.500000,460.750000,453.524994,455.274994,372.985352,259566
2010-09-21,457.475006,478.500000,456.075012,476.375000,390.271606,999488
2010-09-22,478.399994,479.500000,465.500000,467.274994,382.816528,630968
2010-09-23,467.450012,473.000000,464.000000,466.250000,381.976715,321952
2010-09-24,466.500000,469.200012,462.500000,465.725006,381.546570,226316
2010-09-27,503.000000,503.000000,460.750000,463.649994,379.846649,1129638
2010-09-28,462.500000,464.975006,457.649994,460.200012,377.020203,397222
2010-09-29,462.399994,469.100006,458.024994,460.549988,377.306854,322278
2010-09-30,461.600006,464.049988,457.774994,461.274994,377.900787,1119908
2010-10-01,464.399994,482.500000,461.274994,480.100006,393.323364,546176
2010-10-04,482.600006,487.000000,477.575012,478.924988,392.360718,327892
2010-10-05,466.674988,482.500000,466.674988,475.850006,389.841522,1026772
2010-10-06,480.000000,483.500000,475.325012,479.725006,393.016052,191780
2010-10-07,480.000000,482.875000,469.549988,474.575012,388.796997,416588
2010-10-08,470.500000,477.500000,465.299988,470.774994,385.683716,312172
2010-10-11,471.500000,477.850006,462.524994,470.375000,385.356171,496302
2010-10-12,470.500000,478.000000,470.000000,474.575012,388.796997,413798
2010-10-13,480.000000,498.299988,475.100006,496.200012,406.513275,825930
2010-10-14,497.500000,502.149994,492.000000,492.850006,403.768799,1184130
2010-10-15,498.000000,505.000000,472.500000,475.500000,389.554779,1048256
2010-10-18,475.500000,491.000000,465.500000,489.674988,401.167725,601132
2010-10-19,493.475006,493.500000,482.500000,483.600006,396.190735,428612
2010-10-20,483.000000,489.899994,478.250000,482.149994,395.002777,210280
2010-10-21,487.500000,495.975006,485.500000,491.924988,403.011017,509516
2010-10-22,511.024994,524.950012,511.000000,520.049988,426.052551,2048614
2010-10-25,520.500000,534.799988,518.500000,531.825012,435.699219,599464
2010-10-26,534.000000,534.000000,520.674988,530.125000,434.306458,388116
2010-10-27,532.000000,533.000000,522.724976,525.049988,430.148712,202098
2010-10-28,522.750000,532.750000,522.299988,526.299988,431.172882,254146
2010-10-29,526.299988,529.849976,515.575012,525.900024,430.845276,296780
2010-11-01,526.500000,532.000000,522.500000,527.025024,432.589417,60538
2010-11-02,529.474976,529.625000,521.075012,524.500000,430.516815,215218
2010-11-03,526.000000,538.924988,524.099976,526.474976,432.137848,272530
2010-11-04,529.000000,539.224976,529.000000,534.750000,438.930206,244906
2010-11-08,539.000000,540.000000,531.000000,534.174988,438.458282,116620
2010-11-09,534.000000,549.500000,534.000000,546.200012,448.328522,315202
2010-11-10,546.250000,553.500000,543.500000,546.099976,448.246277,299982
2010-11-11,546.000000,546.000000,529.724976,532.474976,437.062744,271812
2010-11-12,534.500000,535.000000,524.500000,528.674988,433.943726,165762
2010-11-15,528.000000,539.900024,527.500000,531.750000,436.467651,152070
2010-11-16,534.500000,535.000000,520.049988,524.775024,430.742493,256050
2010-11-18,526.275024,534.500000,520.000000,521.174988,427.787537,287556
2010-11-19,524.924988,524.924988,504.000000,509.075012,417.855743,259424
2010-11-22,509.075012,522.500000,506.250000,520.500000,427.233490,283840
2010-11-23,516.500000,522.500000,507.500000,516.099976,423.621918,303928
2010-11-24,517.049988,517.049988,501.000000,505.149994,414.634033,236460
2010-11-25,506.924988,520.000000,503.750000,511.799988,420.092499,368940
2010-11-26,515.500000,525.000000,514.650024,522.750000,429.080414,555838
2010-11-29,530.000000,537.500000,527.000000,533.575012,437.965607,352186
2010-11-30,530.000000,543.000000,527.000000,538.349976,441.884979,249564
2010-12-01,533.775024,545.950012,525.000000,537.974976,441.577240,211150
2010-12-02,542.474976,548.000000,537.750000,545.950012,448.123291,788590
2010-12-03,548.000000,556.000000,545.875000,547.724976,449.580292,239060
2010-12-06,546.000000,554.500000,546.000000,550.674988,452.001526,147396
2010-12-07,550.500000,550.500000,541.525024,544.150024,446.645813,198968
2010-12-08,545.000000,546.775024,536.125000,539.599976,442.911102,203184
2010-12-09,540.500000,548.450012,533.049988,536.299988,440.202423,253030
2010-12-10,535.500000,541.924988,528.049988,537.674988,441.330994,244186
2010-12-13,537.500000,539.000000,525.000000,537.450012,441.146301,270426
2010-12-14,537.000000,545.000000,532.000000,537.450012,441.146301,280168
2010-12-15,542.474976,552.500000,541.000000,550.625000,451.960602,293820
2010-12-16,552.224976,571.700012,552.224976,570.200012,468.027954,604954
2010-12-20,570.500000,587.250000,557.549988,583.125000,478.636932,569948
2010-12-21,582.950012,585.924988,577.000000,579.700012,475.825775,305550
2010-12-22,581.224976,584.500000,568.750000,574.924988,471.906219,379650
2010-12-23,575.000000,580.000000,566.099976,569.924988,467.802124,280060
2010-12-24,568.049988,574.000000,563.500000,570.349976,468.151215,253644
2010-12-27,571.000000,579.500000,569.000000,570.349976,468.151215,205350
2010-12-28,571.500000,575.625000,570.500000,572.400024,469.833771,113360
2010-12-29,574.650024,580.450012,573.750000,577.325012,473.876373,258644
2010-12-30,577.500000,585.950012,575.224976,583.924988,479.293549,256192
2010-12-31,585.724976,589.500000,580.000000,582.525024,478.144623,188448
2011-01-03,582.500000,588.349976,578.049988,579.775024,475.887207,150858
2011-01-04,580.000000,582.625000,569.025024,571.875000,469.402832,390914
2011-01-05,577.000000,582.849976,570.000000,571.875000,469.402832,298268
2011-01-06,585.224976,591.000000,576.525024,587.099976,481.899933,250818
2011-01-07,588.974976,593.400024,569.000000,570.799988,468.520416,333064
2011-01-10,570.849976,574.750000,560.950012,564.250000,463.144135,388378
2011-01-11,562.474976,567.500000,543.650024,549.700012,451.201385,385078
2011-01-12,556.500000,575.849976,555.000000,567.750000,466.017029,299158
2011-01-13,564.900024,577.825012,559.200012,562.099976,461.379425,472026
2011-01-14,565.000000,575.000000,558.500000,559.349976,459.122131,236202
2011-01-17,569.500000,572.724976,559.500000,569.075012,467.104553,360912
2011-01-18,585.549988,603.500000,582.424988,600.275024,492.713959,1350930
2011-01-19,603.000000,604.325012,592.500000,596.775024,489.841003,380266
2011-01-20,592.500000,609.750000,590.000000,605.924988,497.351410,708858
2011-01-21,600.500000,609.500000,600.500000,606.299988,497.659332,330998
2011-01-24,606.224976,610.500000,598.500000,602.900024,494.868622,198926
2011-01-25,603.375000,609.500000,591.099976,595.875000,489.102478,203656
2011-01-27,595.000000,603.349976,592.500000,599.575012,492.966797,303338
2011-01-28,597.500000,601.500000,582.500000,591.275024,486.142456,281968
2011-01-31,586.500000,586.500000,564.500000,578.575012,475.700714,650844
2011-02-01,578.599976,583.049988,567.150024,575.174988,472.905182,490478
2011-02-02,579.500000,597.974976,579.500000,589.450012,484.642120,422930
2011-02-03,589.500000,597.250000,585.375000,592.400024,487.067383,262762
2011-02-04,591.500000,591.500000,570.500000,574.049988,471.980225,360468
2011-02-07,583.000000,586.000000,564.000000,566.025024,465.381989,246154
2011-02-08,568.000000,574.099976,560.000000,564.224976,463.902222,520412
2011-02-09,559.750000,564.849976,541.500000,549.000000,451.384186,692966
2011-02-10,553.849976,557.549988,536.400024,545.325012,448.362640,340250
2011-02-11,545.500000,551.400024,528.049988,544.700012,447.848694,292768
2011-02-14,550.500000,559.775024,543.650024,556.775024,457.776947,222122
2011-02-15,557.974976,558.000000,538.674988,548.400024,450.890961,465252
2011-02-16,552.375000,555.000000,540.575012,549.150024,451.507751,267940
2011-02-17,549.099976,557.500000,546.549988,554.599976,455.988586,260156
2011-02-18,554.375000,565.950012,542.000000,545.200012,448.259979,405100
2011-02-21,545.000000,572.474976,530.224976,568.325012,467.273193,579188
2011-02-22,562.000000,573.474976,560.049988,568.575012,467.478851,351010
2011-02-23,562.049988,572.474976,562.049988,563.775024,463.532135,231226
2011-02-24,557.650024,568.500000,551.000000,557.549988,458.413879,511254
2011-02-25,551.150024,558.450012,544.599976,555.599976,456.810760,311244
2011-02-28,554.000000,574.375000,550.875000,556.474976,457.530212,600020
2011-03-01,559.500000,566.224976,549.200012,562.349976,462.360565,562322
2011-03-03,559.500000,577.275024,554.000000,575.150024,472.884613,413162
2011-03-04,577.500000,582.000000,562.575012,567.250000,466.389252,290668
2011-03-07,563.400024,563.400024,547.549988,554.375000,455.803497,332240
2011-03-08,554.000000,564.000000,553.000000,559.424988,459.955780,236120
2011-03-09,561.500000,568.224976,559.299988,562.674988,462.627686,274732
2011-03-10,561.500000,561.500000,550.950012,554.150024,455.618622,223300
2011-03-11,550.000000,551.799988,532.549988,538.125000,442.442993,969692
2011-03-14,535.000000,550.000000,529.500000,548.325012,450.829254,411984
2011-03-15,540.000000,547.500000,533.625000,544.900024,448.013306,523268
2011-03-16,545.000000,561.375000,545.000000,557.750000,458.578491,295518
2011-03-17,555.000000,558.974976,546.500000,549.775024,452.021606,494434
2011-03-18,547.299988,554.000000,538.549988,541.200012,444.971252,255362
2011-03-21,543.049988,546.375000,534.250000,535.974976,440.675018,228628
2011-03-22,536.250000,540.299988,532.049988,534.474976,439.441772,373022
2011-03-23,534.500000,535.500000,529.125000,532.049988,437.448059,411546
2011-03-24,535.500000,547.500000,534.700012,546.724976,449.513702,454776
2011-03-25,554.500000,563.250000,551.375000,559.099976,459.688354,362958
2011-03-28,560.000000,563.474976,554.025024,560.599976,460.921753,247484
2011-03-29,560.000000,575.000000,560.000000,569.625000,468.341980,342484
2011-03-30,573.500000,581.500000,572.500000,575.674988,473.316101,389478
2011-03-31,577.500000,598.250000,576.500000,591.250000,486.121918,558142
2011-04-01,591.500000,599.000000,586.500000,589.825012,484.950317,208082
2011-04-04,590.049988,607.474976,590.049988,605.750000,498.043762,378418
2011-04-05,606.000000,621.950012,601.275024,619.700012,509.513245,335390
2011-04-06,620.000000,623.500000,606.674988,611.924988,503.120728,376540
2011-04-07,610.500000,610.500000,597.500000,599.700012,493.069458,291440
2011-04-08,598.900024,606.950012,592.724976,597.450012,491.219574,192974
2011-04-11,597.474976,597.474976,585.000000,589.349976,484.559845,253438
2011-04-13,590.000000,610.799988,587.000000,604.474976,496.995544,459912
2011-04-15,605.500000,611.000000,589.500000,595.275024,489.431335,968376
2011-04-18,597.000000,606.500000,572.099976,574.849976,472.637970,986644
2011-04-19,575.000000,584.674988,570.575012,582.424988,478.866211,471856
2011-04-20,589.000000,611.549988,589.000000,609.400024,501.044830,1284490
2011-04-21,618.599976,622.950012,585.849976,595.825012,489.883453,4195944
2011-04-25,599.950012,601.950012,586.549988,598.849976,492.370667,738184
2011-04-26,599.500000,600.000000,590.150024,594.200012,488.547333,399398
2011-04-27,595.025024,597.474976,588.000000,590.650024,485.628601,304960
2011-04-28,590.000000,592.000000,578.075012,580.025024,476.892914,339562
2011-04-29,586.500000,586.500000,575.575012,581.799988,478.352112,259562
2011-05-02,582.750000,591.900024,575.000000,579.200012,476.214508,271326
2011-05-03,579.000000,579.000000,565.500000,568.650024,467.540344,383420
2011-05-04,572.224976,572.224976,557.575012,567.974976,466.985321,364644
2011-05-05,571.000000,571.000000,554.075012,557.250000,458.167419,236148
2011-05-06,559.724976,574.000000,558.500000,572.275024,470.520782,220380
2011-05-09,574.500000,576.125000,562.500000,567.075012,466.245392,142766
2011-05-10,567.500000,579.250000,564.099976,568.525024,467.437500,222928
2011-05-11,572.474976,575.500000,563.500000,569.200012,467.992615,1410056
2011-05-12,565.500000,566.724976,555.000000,556.075012,457.201263,233400
2011-05-13,557.500000,570.500000,556.075012,563.849976,463.593903,310768
2011-05-16,562.224976,572.500000,561.500000,563.924988,463.655396,152686
2011-05-17,565.000000,574.000000,562.500000,571.250000,469.678162,153878
2011-05-18,571.599976,580.000000,571.599976,575.799988,473.419128,201716
2011-05-19,580.000000,584.700012,578.500000,582.349976,478.804352,171658
2011-05-20,585.000000,591.000000,582.049988,588.200012,483.614258,233014
2011-05-23,587.349976,587.349976,575.250000,582.049988,478.557709,114356
2011-05-24,581.474976,586.500000,570.724976,575.799988,473.419128,153362
2011-05-25,572.525024,575.400024,560.700012,563.775024,463.532135,207116
2011-05-26,566.025024,571.000000,559.575012,566.224976,465.546417,176030
2011-05-27,573.900024,575.000000,568.000000,570.724976,469.246460,94458
2011-05-30,573.250000,579.450012,571.599976,576.625000,474.097412,101168
2011-05-31,580.000000,587.750000,576.250000,579.400024,476.379028,156080
2011-06-01,579.474976,588.375000,579.474976,587.650024,483.162170,120836
2011-06-02,577.599976,584.000000,577.500000,582.500000,478.927826,91060
2011-06-03,582.750000,587.500000,575.000000,576.575012,474.056366,76648
2011-06-06,574.000000,584.450012,570.000000,582.375000,478.825012,175608
2011-06-07,581.500000,590.500000,578.625000,588.525024,483.881531,175650
2011-06-08,584.500000,591.150024,582.150024,588.674988,487.316895,271766
2011-06-09,588.674988,596.525024,588.500000,592.125000,490.173035,358792
2011-06-10,594.474976,598.450012,592.525024,594.325012,491.994141,349614
2011-06-13,594.000000,594.500000,585.750000,587.799988,486.592560,141824
2011-06-14,590.000000,596.500000,590.000000,594.375000,492.035675,116494
2011-06-15,594.000000,601.424988,589.125000,590.000000,488.413757,267688
2011-06-16,589.025024,592.974976,573.549988,575.849976,476.700134,262390
2011-06-17,581.000000,581.000000,552.075012,555.250000,459.647003,492890
2011-06-20,559.974976,560.275024,528.299988,534.775024,442.697479,385570
2011-06-21,539.000000,555.200012,532.500000,552.075012,457.018677,259122
2011-06-22,555.525024,558.299988,540.000000,541.799988,448.512878,273904
2011-06-23,539.599976,550.000000,535.525024,547.250000,453.024353,403148
2011-06-24,548.000000,569.950012,548.000000,568.099976,470.284546,456662
2011-06-27,560.349976,577.349976,560.349976,575.375000,476.306854,438048
2011-06-28,579.000000,581.375000,568.325012,576.474976,477.217407,182490
2011-06-29,576.500000,588.924988,576.500000,584.799988,484.109100,209754
2011-06-30,585.000000,592.700012,583.500000,590.174988,488.558624,181700
2011-07-01,592.525024,595.500000,589.200012,593.174988,491.042023,210868
2011-07-04,594.000000,599.474976,590.125000,592.375000,490.379791,105060
2011-07-05,590.625000,594.500000,586.500000,589.849976,488.289581,130852
2011-07-06,590.049988,596.000000,586.000000,590.174988,488.558624,168772
2011-07-07,592.000000,599.750000,591.200012,598.000000,495.036285,236210
2011-07-08,598.500000,602.450012,584.500000,585.750000,484.895569,292818
2011-07-11,585.000000,589.474976,573.650024,577.900024,478.397217,272940
2011-07-12,572.000000,575.000000,556.825012,573.375000,474.651215,363626
2011-07-13,576.000000,583.849976,566.500000,575.450012,476.368988,385760
2011-07-14,575.275024,579.500000,559.500000,562.625000,465.752319,867336
2011-07-15,675.150024,675.150024,450.125000,574.025024,475.189392,693120
2011-07-18,575.400024,576.625000,561.500000,562.700012,465.814240,633970
2011-07-19,562.000000,573.474976,560.250000,569.674988,471.588318,228858
2011-07-20,575.000000,577.500000,562.799988,566.000000,468.546082,349744
2011-07-21,566.250000,566.700012,560.000000,561.325012,464.676147,336330
2011-07-22,566.500000,569.950012,563.000000,566.349976,468.835693,202118
2011-07-25,566.000000,571.400024,562.000000,569.650024,471.567596,285582
2011-07-26,569.500000,574.950012,563.500000,571.900024,473.430267,208430
2011-07-27,573.025024,577.025024,569.000000,573.025024,474.361481,160958
2011-07-28,569.250000,571.500000,560.075012,564.325012,468.385529,194980
2011-07-29,568.299988,570.875000,561.500000,567.224976,470.792633,110612
2011-08-01,569.049988,574.900024,563.650024,566.799988,470.439789,296232
2011-08-02,567.000000,567.500000,561.224976,565.349976,469.236206,894990
2011-08-03,561.000000,563.200012,547.650024,554.825012,460.500702,331490
2011-08-04,556.500000,559.799988,546.500000,548.400024,455.168030,422604
2011-08-05,539.000000,539.000000,514.000000,528.349976,438.526611,920068
2011-08-08,505.000000,515.500000,498.450012,504.625000,418.835052,882498
2011-08-09,483.000000,492.350006,474.000000,483.625000,401.405151,959570
2011-08-10,499.450012,506.000000,487.500000,492.000000,408.356415,650586
2011-08-11,490.000000,492.000000,481.299988,488.850006,405.741882,326498
2011-08-12,495.024994,496.024994,469.049988,475.600006,394.744507,711814
2011-08-16,485.950012,488.950012,478.500000,487.024994,404.227142,411300
2011-08-17,487.500000,505.000000,485.000000,502.274994,416.884521,705814
2011-08-18,503.500000,504.725006,479.250000,481.049988,399.267975,442984
2011-08-19,468.575012,472.225006,453.000000,464.899994,385.863525,591996
2011-08-22,464.500000,465.000000,451.450012,459.149994,381.090973,324996
2011-08-23,461.450012,493.000000,460.225006,489.750000,406.488922,688260
2011-08-24,491.450012,491.450012,477.674988,481.375000,399.537659,402216
2011-08-25,482.000000,486.450012,470.125000,477.575012,396.383728,438228
2011-08-26,477.450012,484.200012,470.250000,474.575012,393.893768,506700
2011-08-29,483.500000,512.500000,483.399994,509.299988,422.715118,867374
2011-08-30,514.924988,525.000000,511.299988,520.299988,431.845245,924288
2011-09-02,530.500000,536.500000,507.575012,510.825012,423.980927,383386
2011-09-05,507.000000,517.000000,499.575012,513.900024,426.533234,437900
2011-09-06,509.700012,520.674988,502.500000,515.474976,427.840424,383110
2011-09-07,515.474976,524.375000,512.549988,515.400024,427.778137,363584
2011-09-08,517.450012,527.500000,515.000000,517.950012,429.894714,462266
2011-09-09,518.500000,525.500000,505.625000,507.975006,421.615417,353342
2011-09-12,501.000000,501.475006,489.500000,494.399994,410.348358,461978
2011-09-13,499.500000,511.600006,495.575012,497.399994,412.838318,334698
2011-09-14,501.000000,514.200012,497.000000,508.524994,422.071960,475946
2011-09-15,514.750000,522.000000,505.225006,520.025024,431.616943,433774
2011-09-16,522.599976,535.500000,510.500000,514.599976,427.114166,574044
2011-09-19,511.750000,515.950012,506.350006,508.899994,422.383179,411242
2011-09-20,512.000000,532.500000,508.000000,528.950012,439.024536,400708
2011-09-21,532.500000,533.599976,518.825012,521.525024,432.861938,354458
2011-09-22,512.500000,517.000000,494.075012,497.575012,412.983582,635226
2011-09-23,495.000000,507.250000,491.350006,495.700012,411.427368,737132
2011-09-26,500.000000,504.399994,485.000000,499.250000,414.373810,719098
2011-09-27,507.500000,521.000000,503.000000,519.125000,430.869873,425780
2011-09-28,523.500000,531.500000,518.750000,524.075012,434.978455,422250
2011-09-29,520.000000,533.924988,517.500000,530.150024,440.020538,534422
2011-09-30,527.000000,532.099976,516.150024,518.750000,430.558685,300020
2011-10-03,512.474976,524.000000,507.500000,522.000000,433.256226,358672
2011-10-04,518.000000,528.200012,514.375000,522.974976,434.065491,567224
2011-10-05,526.125000,531.000000,520.575012,521.750000,433.048645,338394
2011-10-07,535.000000,538.875000,519.500000,524.349976,435.206726,397804
2011-10-10,524.150024,537.250000,523.549988,532.650024,442.095612,355506
2011-10-11,535.525024,539.000000,517.775024,520.599976,432.093964,750246
2011-10-12,532.000000,544.400024,531.025024,539.674988,447.926270,650068
2011-10-13,547.500000,551.750000,539.599976,545.400024,452.678070,680690
2011-10-14,544.299988,570.000000,544.000000,567.250000,470.813293,976842
2011-10-17,575.000000,577.450012,555.575012,559.900024,464.712891,619270
2011-10-18,531.000000,532.000000,510.549988,516.750000,428.898804,1755980
2011-10-19,521.750000,526.900024,517.525024,524.349976,435.206726,475678
2011-10-20,518.000000,523.000000,515.424988,522.349976,433.546631,388458
2011-10-21,526.000000,529.950012,521.000000,524.125000,435.019897,922970
2011-10-24,528.500000,545.825012,528.500000,539.674988,447.926270,390256
2011-10-25,543.049988,554.400024,535.525024,549.650024,457.476959,407218
2011-10-28,558.250000,568.724976,555.625000,559.825012,465.945740,521202
2011-10-31,559.000000,565.875000,555.500000,557.099976,463.677643,164888
2011-11-01,550.000000,561.000000,548.375000,553.750000,460.889435,168756
2011-11-02,547.525024,560.500000,547.525024,553.150024,460.390045,194926
2011-11-03,550.000000,554.049988,543.075012,551.724976,459.204163,301052
2011-11-04,558.599976,561.500000,544.250000,549.549988,457.393707,233882
2011-11-08,550.474976,557.000000,549.500000,551.750000,459.224792,147450
2011-11-09,555.500000,572.500000,553.299988,561.500000,467.339844,799850
2011-11-11,551.000000,569.950012,551.000000,565.400024,470.585724,339420
2011-11-14,568.000000,578.000000,560.625000,563.250000,468.796234,287936
2011-11-15,563.900024,569.224976,560.000000,561.474976,467.318939,202066
2011-11-16,561.099976,566.400024,552.700012,558.099976,464.509918,206746
2011-11-17,557.349976,561.500000,553.974976,556.500000,463.178375,221752
2011-11-18,554.974976,554.974976,538.500000,544.025024,452.795410,340918
2011-11-21,542.500000,543.500000,528.450012,532.474976,443.182068,548172
2011-11-22,534.000000,547.000000,528.500000,542.275024,451.338745,267126
2011-11-23,541.500000,541.500000,521.000000,531.200012,442.120941,366732
2011-11-24,534.875000,546.924988,522.500000,544.625000,453.294708,249292
2011-11-25,544.200012,544.200012,529.000000,531.474976,442.349762,244464
2011-11-28,537.000000,547.500000,536.950012,544.575012,453.252930,328160
2011-11-29,547.200012,552.500000,542.500000,545.349976,453.897949,261258
2011-11-30,544.500000,559.950012,542.375000,556.549988,463.219879,286284
2011-12-01,567.500000,573.650024,563.000000,567.375000,472.229584,244894
2011-12-02,565.000000,592.250000,565.000000,587.750000,489.187836,623746
2011-12-05,586.000000,591.349976,581.125000,589.775024,490.873352,293532
2011-12-07,588.599976,596.099976,586.200012,589.549988,490.685822,245338
2011-12-08,583.150024,594.000000,583.150024,588.650024,489.936890,253480
2011-12-09,585.474976,591.450012,580.625000,585.849976,487.606384,331906
2011-12-12,587.099976,594.599976,577.750000,589.950012,491.018829,432470
2011-12-13,584.500000,598.349976,583.349976,589.849976,490.935699,611066
2011-12-14,589.500000,593.924988,585.500000,589.900024,490.977417,221956
2011-12-15,585.000000,594.000000,577.599976,591.299988,492.142365,355624
2011-12-16,590.250000,591.000000,566.000000,571.750000,475.870941,387038
2011-12-19,571.750000,578.075012,557.375000,571.275024,475.475739,256978
2011-12-20,570.500000,575.000000,564.500000,566.549988,471.542938,240928
2011-12-21,574.500000,582.700012,561.299988,579.950012,482.695740,336518
2011-12-22,574.000000,580.974976,566.549988,574.500000,478.159760,210806
2011-12-23,575.000000,580.650024,569.575012,578.150024,481.197601,216298
2011-12-26,576.150024,595.000000,576.000000,593.950012,494.348114,472360
2011-12-27,593.000000,595.000000,585.125000,588.375000,489.708099,131492
2011-12-28,584.950012,592.049988,582.875000,584.575012,486.545380,143720
2011-12-29,580.549988,589.224976,580.000000,582.674988,484.963867,204190
2011-12-30,587.500000,590.500000,578.625000,580.625000,483.257660,190352
2012-01-02,577.575012,593.000000,576.299988,589.125000,490.332428,301766
2012-01-03,591.150024,604.900024,590.500000,598.349976,498.010254,509242
2012-01-04,601.000000,602.000000,585.575012,587.200012,488.729919,205780
2012-01-05,586.000000,592.500000,583.599976,586.224976,487.918549,203192
2012-01-06,580.525024,593.974976,578.599976,585.474976,487.294342,206840
2012-01-07,null,null,null,null,null,null
2012-01-09,586.900024,590.000000,582.549988,585.825012,487.585907,304374
2012-01-10,587.500000,592.250000,580.049988,583.400024,485.567352,247762
2012-01-11,586.000000,587.724976,566.575012,568.575012,473.228455,401548
2012-01-12,557.000000,557.000000,535.000000,546.450012,454.813538,904304
2012-01-13,549.000000,551.900024,537.000000,543.299988,452.191772,517316
2012-01-16,543.250000,556.424988,540.000000,553.674988,460.827026,301546
2012-01-17,558.500000,562.200012,547.500000,552.150024,459.557709,576340
2012-01-18,540.500000,547.974976,523.500000,537.674988,447.510101,1413116
2012-01-19,544.000000,544.799988,533.000000,537.974976,447.759766,411660
2012-01-20,540.200012,545.000000,536.500000,539.450012,448.987335,231078
2012-01-23,539.025024,545.849976,537.849976,539.224976,448.800232,205928
2012-01-24,541.200012,547.500000,538.775024,543.825012,452.628754,192014
2012-01-25,546.000000,554.500000,545.250000,548.375000,457.678253,350416
2012-01-27,550.150024,559.724976,550.150024,554.424988,462.727509,552978
2012-01-30,550.025024,559.000000,550.025024,554.775024,463.019745,168384
2012-01-31,557.000000,567.000000,557.000000,565.250000,471.762207,275522
2012-02-01,565.000000,567.000000,554.099976,564.000000,470.718842,189418
2012-02-02,567.500000,575.750000,565.250000,573.150024,478.355499,339442
2012-02-03,575.500000,586.950012,570.825012,584.075012,487.473724,450248
2012-02-06,586.000000,598.849976,586.000000,595.974976,497.405457,362608
2012-02-07,601.000000,604.174988,597.799988,599.724976,500.535187,228046
2012-02-08,606.500000,613.000000,606.500000,609.375000,508.589294,386104
2012-02-09,603.525024,615.950012,594.075012,613.525024,512.052979,230848
2012-02-10,612.000000,617.299988,607.500000,615.275024,513.513550,235772
2012-02-13,611.000000,617.500000,606.450012,612.275024,511.009735,167888
2012-02-14,612.500000,614.174988,607.500000,609.825012,508.964935,97098
2012-02-15,614.950012,624.000000,610.000000,620.500000,517.874329,286346
2012-02-16,620.000000,620.549988,609.375000,612.974976,511.593781,123948
2012-02-17,619.974976,626.474976,610.900024,614.349976,512.741638,266522
2012-02-21,612.500000,618.500000,602.500000,616.950012,514.911377,224342
2012-02-22,617.000000,633.000000,614.375000,625.950012,522.422852,428566
2012-02-23,626.474976,637.375000,622.049988,629.625000,525.490051,234674
2012-02-24,632.500000,639.599976,629.424988,634.575012,529.621399,286546
2012-02-27,637.500000,639.275024,620.000000,625.099976,521.713501,194734
2012-02-28,625.000000,629.250000,610.075012,613.849976,512.324158,236340
2012-02-29,620.000000,620.500000,606.950012,610.525024,509.549072,234484
2012-03-01,610.525024,613.075012,605.500000,610.625000,509.632416,106902
2012-03-02,613.000000,615.000000,603.500000,608.575012,507.921722,120008
2012-03-03,null,null,null,null,null,null
2012-03-05,610.674988,611.000000,600.849976,604.525024,504.541443,100342
2012-03-06,602.500000,610.500000,595.000000,600.799988,501.432495,237148
2012-03-07,600.799988,600.799988,600.799988,600.799988,501.432495,0
2012-03-09,609.950012,611.000000,600.025024,603.174988,503.414856,85530
2012-03-12,613.450012,613.450012,592.500000,595.025024,496.612640,112716
2012-03-13,592.750000,607.299988,592.750000,598.775024,499.742401,135416
2012-03-14,606.025024,606.025024,575.299988,577.450012,481.944427,569352
2012-03-15,579.950012,585.799988,572.500000,581.599976,485.408020,371746
2012-03-16,583.750000,589.500000,578.500000,583.750000,487.202362,178454
2012-03-19,582.500000,584.500000,556.000000,561.200012,468.381927,472470
2012-03-20,565.799988,572.150024,560.000000,567.500000,473.639923,295534
2012-03-21,566.025024,589.049988,566.025024,585.924988,489.017731,273580
2012-03-22,582.500000,594.900024,580.250000,584.099976,487.494507,282348
2012-03-23,586.000000,595.250000,582.500000,592.349976,494.379974,196700
2012-03-26,592.450012,592.450012,577.625000,581.900024,485.658508,118094
2012-03-27,587.125000,588.424988,575.700012,586.250000,489.289001,113952
2012-03-28,585.000000,586.950012,577.549988,581.575012,485.387146,89024
2012-03-29,581.575012,581.575012,569.000000,571.625000,477.082642,128866
2012-03-30,579.650024,587.000000,573.000000,583.924988,487.348297,131798
2012-04-02,586.250000,597.500000,585.000000,595.674988,497.155029,112722
2012-04-03,599.250000,603.500000,587.950012,589.474976,491.980530,204852
2012-04-04,585.500000,594.500000,583.924988,589.174988,491.730103,111752
2012-04-09,587.700012,594.849976,578.000000,581.275024,485.136841,125018
2012-04-10,583.000000,587.450012,575.500000,578.299988,482.653748,87860
2012-04-11,575.000000,577.224976,569.125000,570.750000,476.352478,123668
2012-04-12,573.500000,574.500000,564.900024,565.700012,472.137726,192892
